"";"country";"iso3c";"region";"period";"time_var";"Mat_Mort_ratio";"Neonatal_Mort";"Tuberculosis_incid";"Malaria_incid";"hepatitis_B_under5";"Tropical_dis";"Noncomm_diseas";"Suicide_mort";"Alcohol_percap";"Family_planning_cov";"Adolesc_pregn_10to14";"UHC";"CHS_25perc";"Air_polut_Mort";"Tobacco_rate";"Tetanus_vaccine";"Measles_vaccine";"HealthResearch_ODA";"Healthfacil_adeq";"HthWk_Physician_dens";"HthWk_Midwivies_dens";"Women_Anaemia";"Child_less5_stunted";"undernoursh_pop";"Life_expectancy";"Under5_Mort";"Uninten_poison_MortWB";"Unsafe_water_mortWB";"Adol_birth15to19WB";"Road_traff_MortWB";"NewHIV_casesWB";"Birth_SkilledWorkWB";"Soc_Assistance_cov";"Soc_Insur_cov";"Pension_cov";"oda_disb";"SOC_INF_ODA";"hlth_spdng_perGDP";"govt_hth_spnd_1";"govt_hth_spnd_2";"govt_hth_sp_percap3";"Urb_pop_rate";"UrbPop_grth_rate";"GDP_grth_rate";"Pol_stabty_Est";"Resch_dev";"Lab_force";"Pop_0to14";"Pop_65abv";"Pop_tot";"Pop_grwth";"Pop_densty";"Emission_tot_ghg";"Agric_emp";"Unemply_rate";"Tech_export_rate";"Female_educ";"Trade";"FDI";"Inflation";"clean_cook_enrgy";"GDP_per_cap";"Gross_FixCap";"GNI";"CF_LF_ratio";"covid_stringency";"cri_score";"emdat_ndeath";"FFrent";"gov";"oil_prod_Twh";"resource_rent";"vdem_polyarchy";"UN_voting";"pub_invest";"wparl";"GASrent";"COALrent";"undp_hdi";"bci";"ae";"Cov_all_SPL";"GNI_million";"aid_Per_GNI";"Norm_HSCR_index";"Zscore_Reprd_index";"Norm_Reprd_index";"Zscore_InfDis_index";"Norm_InfDis_index";"Zscore_Mental_index";"Norm_Mental_index";"Zscore_Nutrit_index";"Norm_Nutrit_index";"Zscore_EnvDeath_index";"Norm_EnvDeath_index";"Total_debt_Service";"External_debt_stock";"Water_access";"Sanitaion_access";"Zscore_HSCR_index";"SSA_dum";"MENA_dum";"Europe_dum";"LAC_dum";"SCA_dum"
"19";"Argentina";"ARG";"LAC";"(2007,2011]";3;55,3375;7,75;24;0,3075;0,195125;1352513,305;17,8;8,55;7,245310725;73,374;1,776125;75,8375;1,932175;44,764;25,40525;93;92,25;18,50575;42,97719;28,44565;37,641775;13,625;7,1;3,125;75,8555;14,7;0,575;6,34175;67,043;13,7;0,4;96,2;16,6730025;28,980185;76,31875;116,165;68,8575;9,125588895;58,5831165325;5,356972695;545,3253987175;90,765;1,02584340362964;3,56701446900515;-0,0621036179363728;0,545385003089905;60,5125;10506153,25;4264031,5;40752012,5;0,853804916570461;14,8909860086455;347344,55095;9,64424575;7,845;8,34072237330901;43,2711743569374;36,159242137015;2,154040419578;9,67157909904974;99,15;23143,6431861648;17,1204161189253;527352728621,938;0,2829543570906;0;65,997175;17,75;2,63218810326762;-0,3992501909;396,328085;0,509179175299514;0,78;0,805521841175552;40,8625;38,5992217898833;0,484213711791751;0,00091671471387609;0,831750005;52,57948175;98,2870236206055;40,70401766105;527352,728621938;0,000221641742523455;0,487716516797802;-0,607539595435353;0,0210110438196595;-0,603470734171361;0,000266458074394829;0,438620745292694;0,148310153797696;-1,21523460999865;0,0916305916305916;-0,961242953883296;0,0535732137004261;3,54791556513961;34,2288109790045;98,3348794756587;92,0812327937241;1,00035456995376;0;0;0;1;0
"20";"Argentina";"ARG";"LAC";"(2015,2018]";5;37,945;6,325;26,75;0;0,147025;62308,5;16,4;8,675;7,5163628;74,579;1,5025;79,0125;2,229275;35,734;24,35725;89,5;90,75;3,756;41,360445;38,560725;36,0529;11,925;8,025;2,9;76,725;10,6;0,475;6,56475;59,01475;13,9;0,4;97,85;19,854765;34,062;83,3557500000001;21,7375;52,14;9,79314685;63,6982030875;6,2443583025;849,9984251825;91,68725;1,18154952504278;0,212984624862532;0,0939663451863454;0,557857491075993;59,5901;10723418,5;4943328,5;43815411,75;1,04703129201718;16,0103671771374;376429,32445;8,06783575;8,768925;8,20412161215324;44,4888590717316;26,1580627576324;1,64594503640828;8,9169559769028;99,825;23366,9433669126;15,062589021561;574367234529,672;0,254578517968279;0;53,0425;5,5;0,225042012355042;-0,16868166835;329,882;0,246499092355094;0,77;0,726140247707461;319,155;37,0267899124543;0,224890348514636;0,000151663840405897;0,849000005;51,46853525;99,8956279754639;48,8140112844878;574367,234529672;3,86745450838408e-05;0,492161945797427;-0,72755233405016;0,0164103319271111;-0,639968060534593;1,22835921469471e-05;0,439305493888272;0,145963329013679;-1,24680559085461;0,0868205868205868;-1,00659876645335;0,0464386676499508;5,69166252277157;38,6475434057252;92,5138171226659;81,9729868726593;1,0771634887452;0;0;0;1;0
"21";"Argentina";"ARG";"LAC";"(2000,2004]";1;73,3075;10,775;35;1,2075;0,3293;2841179,0325;20,225;9,825;6,589486125;70,44725;1,766825;69,21;2,690975;58,485;29,089;88,75;68,75;1,3815;39,38612;23,14995;36,118725;16;8,875;3,95075;74,15;18,675;0,55;6,153;63,47475;10,575;0,3;98,775;26,6972675;25,6061;65,5955;171,2675;169,71775;7,7199093125;54,71307373;4,2241788525;254,5864967825;89,41675;1,29003147306228;-1,81382066361588;-0,326061512564192;0,415609993040562;58,1675;10489589,5;3705275,75;37678614,75;1,08458692277858;13,7679513390264;293287,24595;12,40904;16,8175;30,4774678120617;41,3220682811737;31,7180431547381;1,99143094849366;12,8128373622738;96,525;17027,6580796752;14,3674808416657;356318280038,467;0,239231837922037;1,56979434397223;61,97158625;70,86585;2,49475659034786;-0,401700532631743;486,4528539175;0,423462839998885;0,815203475;0,821170406720222;84,8918006795977;28,6254267869245;0,412608323872772;0,0157183981631548;0,78331799639925;53,6409949453;96,2994959476131;47,0034508622477;356318,280038467;0,000484290456209903;0,443274378668665;-0,522113754081986;0,0241928469992994;-0,528075387697955;0,000559733049367493;0,542185693278506;0,163799446094312;-1,08160253519234;0,115563973063973;-1,00941954463684;0,0620804654211734;8,34044704436585;101,525035654904;96,6361828815829;88,3689557029115;0,666777068525262;0;0;0;1;0
"22";"Argentina";"ARG";"LAC";"(2004,2007]";2;65,005;9;30,75;1,075;0,242425;2183720,62;18,8;8,55;6,6586238;72,4435;1,59265;73,0825;2,85775;53,194;28,41825;94,5;89;3,764;40,96678;21,410725;35,64225;15,2;7,675;3,6;75,10825;16,375;0,725;5,76025;64,49775;12,35;0,35;99,25;19,8983075;25,20029;67,81125;114,07;76,7503;7,5785875325;52,5325069425;3,9829220775;227,3605518925;90,11425;1,21128052460674;8,73400889907343;-0,138236364990007;0,43418250232935;61,5625;10544881,25;3965446,75;39273064,75;1,02244549334394;14,3505712192466;335430,958275;11,0365875;10,895;12,6838987214898;42,3577006053925;40,6556418925142;2,44668367787781;10,5924346435981;98,125;20070,9490240901;17,7730500132243;424312857916,953;0,288657681982285;0;62,95735;10;2,6911284278447;-0,35782805681;459,508725;0,454530622434716;0,8045;0,833175916857573;21,8525;36,2329289692531;0,522694809556808;0,000542032214620627;0,8077499875;53,51733525;96,8548603057861;40,614741660412;424312,857916954;0,000274694359135245;0,475546090920445;-0,576293043341195;0,0225047708278077;-0,570623521707368;0,000430210383479553;0,475460091538945;0,157044182145428;-1,14337301319087;0,104256854256854;-0,948846166835514;0,059021017699115;6,53312030952312;71,264768763675;97,5247771758095;90,2314058053151;0,867732285117485;0;0;0;1;0
"23";"Argentina";"ARG";"LAC";"(2011,2015]";4;43,3766666666667;7,3;24,3333333333333;0;0,1699;317388;16,9333333333333;9;7,40225419999999;72,7776666666667;1,7732;77,0833333333333;1,91326666666667;42,062;24,086;93;89,3333333333333;0,803;42,5689933333333;33,2260666666667;45,9611666666667;12,5;7,26666666666667;2,63333333333333;76,571;12,7333333333333;0,633333333333333;6,75533333333333;68,559;13,6;0,4;98,2666666666667;17,6133333333333;30,3343333333333;80,7050000000001;90,6966666666667;39,6666666666667;9,75984859333333;63,81585185;6,22752841;862,701800726667;91,249;1,25996493726007;-0,37790399815056;0,0544109793069463;0,615786651770274;59,92;10574768,6666667;4589066,33333333;42201902;1,11849199493525;15,4207827704271;363495,878266667;8,744533;7,19666666666667;7,05185779968748;45,1142518424988;29,422421673014;1,84942802888005;9,78857501074409;99,6;24031,0343407786;16,0423302267591;571268102485,068;0,267743507205111;0;44,3333333333333;36;2,71335516743769;-0,45821136456;352,05173;0,402012217190071;0,785666666666667;0,741889129389129;916,406666666667;36,8352788586251;0,545497083423325;0,000415381514051873;0,84466668;51,6448656666667;99,4765243530273;44,0365258713924;571268,102485068;0,000159654602798663;0,50250559094126;-0,631559952295315;0,0190989216055909;-0,627493755311216;6,2534743500596e-05;0,427661301505662;0,145746055435565;-1,25701618578326;0,0846560846560847;-0,960339498933415;0,0516639353217524;2,92352081022676;27,9605861433673;98,8642468671852;93,6236836794439;1,12495701575508;0;0;0;1;0
"24";"Argentina";"ARG";"LAC";"(2018,2022]";6;43,5046;7,0725;31,253;0,480099999999998;0,254275;1026270,939;16,67575;8,24725;6,942647825;76,6775;0,9829;74,795;1,7867;45,283;24,08425;84,0575;82,1775;6,9962125;41,3956475;29,78655;43,161525;15,7785;9,533;4,0475;75,5187979878049;10,31175;0,45325;7,22675;43,1574725;16,758;0,40025;98,4686905344332;26,920855;29,681945;77,3315;164,46775;101,69285;8,3996574777;61,604618575825;5,1346374192;476,7037206849;86,5023375;1,27702843031652;0,960708112525485;-0,141251443798537;0,497090820968151;59,819425;11624044,725;5038049,605;48032132,01;1,0337492032898;30,8050449918008;376148,2232652;10,3089535325;8,95075;7,77909105405169;44,900530629158;39,0535497078938;1,64981965326825;7,87600543477633;97,1635;20687,8619926856;16,4713135032715;504213448402,861;0,264157904647048;39,3088523841605;61,831275;78,6875;0,99251813108178;-0,24371840491267;344,2008225;0,618263199723363;0,7142175;0,695469955190159;226,675716357506;42,6269187168725;0,514582688603595;0,051143458317285;0,832347495375;51,6238756125;99,622344461698;51,6615865809249;504213,448402861;0,000361719006886501;0,473395045628117;-0,802199258475517;0,0149476506088938;-0,61742079791799;0,000202188486098951;0,339152960077827;0,14137562212023;-1,0689577574507;0,118128908128908;-0,876658341654143;0,0571296296296296;7,23151944656665;56,1874240214523;87,2590408826808;75,7366244747768;0,889562488988588;0;0;0;1;0
"25";"Armenia";"ARM";"SCA";"(2000,2004]";1;47,6;14,95;58,5;0,025;0,94485;1161140,905;26,15;3,15;5,276114625;37,2605;0,0203;53,79;5,287525;145,258;30,24125;93,75;94,5;3,44925;15,2884;25,1875;52,195;20,45;18,65;21,79925;71,0025;28,525;1,075;10,09675;33,4775;19,175;0,3345;98,3;26,156435;38,4297725;80,7695;365,7075;92,41075;5,9086000925;20,94308901;1,167991415;8,69044867;64,356;-1,28307803244868;10,6750000004706;-0,242290724955674;0,261142507195473;53,36045;797316,5;302105;3122698,75;-0,969322062855972;109,683833860204;6016,7128705;45,77752;10,986575;129,161053983127;73,285466735363;74,033366516336;4,4461426047124;2,03415588434638;83,875;4733,19196577071;23,6202903335506;4865256470,15078;0,410735887898906;0,026954469142523;100,032358;119,6857;2,10980887507595;-0,377788464966684;14,6348419348724;0,619538497638445;0,398478575;0,811410601378384;14,857704478821;5,75736399981609;0,40530512704092;0,0385945640426655;0,67360517441;56,6940816075;98,7552529477649;54,1317679553681;4865,25647015078;0,076007782689621;0,473611714749594;-0,574270865628707;0,0179963088154312;-0,326780709426448;0,00022876558984147;0,152211564236556;0,139191377339813;-0,195719155152465;0,269837662337662;-0,259938920489345;0,143891142248443;3,16638294252723;63,7725104074021;95,7290290911;87,5264465005828;0,701843151169971;0;0;0;0;1
"26";"Armenia";"ARM";"SCA";"(2011,2015]";4;28,05;8,4;56,6666666666667;0;0,497466666666667;40009,3333333333;22,4666666666667;6,7;6,04410713333333;43,9106666666667;0,0145999999999999;64,88;5,12666666666667;88,2313333333333;27,9836666666667;94,3333333333333;97;8,851;26,1459966666667;28,9366666666667;52,0766666666667;17,4666666666667;12,9333333333333;3,06666666666667;73,7293333333333;15,9333333333333;1,06666666666667;4,631;27,239;16,8333333333333;0,373666666666667;100;26,024;53,7153333333333;80,577;281,44;67,2966666666667;9,8787597;15,1312004733333;1,48643597;56,9045842066667;63,172;-0,567542887154692;4,70000000051826;-0,010651893913746;0,234066665172577;58,85;557889,666666667;301452,666666667;2901912;-0,447353117049203;101,928767123287;9158,136391;36,1174966666667;16,9933333333333;2,96679448113382;82,7178420066833;76,4318636943973;3,76359120193506;3,77633218412078;96,9;10690,9372619042;21,602135004105;10379968374,2841;0,351478082992262;0;114,443333333333;15,0433333333333;1,8913325065605;-0,157198725466667;0;0,964745636032067;0,358;0,759810082390727;39,77;10,6870229007634;0;0;0,759666663333333;53,5299606666667;99,5552885945638;65,6147841437478;10379,9683742841;0,0271508607591762;0,497680358852671;-0,848370971834051;0,0113165304252642;-0,451423815186173;7,8977341372421e-06;0,307577899689832;0,146608257019438;-0,968077851952752;0,137886804553471;-0,621241567168767;0,0907590407516661;13,2747323742445;71,0865977513677;99,0278744967248;92,0923469585606;0,950863780735938;0;0;0;0;1
"27";"Armenia";"ARM";"SCA";"(2015,2018]";5;24,7675;7,075;40,25;0;0,32395;39122,75;21,325;4,25;5,769915125;45,27975;0,04715;67,87;6,19775;83,477;26,581;93,5;96,75;9,966;27,39567;35,51435;50,5419;17,075;10,1;2,8;74,7675;13,375;0,825;4,769;22,54825;17,3;0,4735;99,6749;31,85925;53,17425;82,12125;302,9475;76,5725;10,1094312675;14,48803234;1,4636847375;57,2472122025;63,10475;-0,451390490314388;4,02500000002173;-0,500520378351212;0,224927499890327;63,2275;569983,5;317442,5;2858227,5;-0,466032190184968;100,394362486828;9316,5196465;32,7290775;16,6975;6,59899143973893;83,8523041152954;81,8588813407903;2,3111813754144;1,45446768061011;97,75;12206,8733270942;18,0898920312531;11439355322,7879;0,293223675704285;0;112,2075;6,69;9,7625275228544e-07;-0,2526145875;0;0,58158057486614;0,3925;0,748638221023368;74,2875;14,3911304980007;0;9,7625275228544e-07;0,7675;50,0747905;99,85;68,0457447633892;11439,3553227879;0,0269306830290696;0,503780217309854;-0,923640277231516;0,00955380940713878;-0,501841035381035;7,71960067759904e-06;0,123328767800348;0,131752754229662;-1,05565895175894;0,121091871091871;-0,667305657868108;0,0871607669616519;13,1970425910759;85,548216879603;99,6257869716795;93,330480993562;1,04087351659375;0;0;0;0;1
"28";"Armenia";"ARM";"SCA";"(2004,2007]";2;38,79;12,25;77;0,005;0,809325;861287,38;25,625;4,975;5,7565753;36,621;0,0132249999999999;57,0125;5,9125;124,0055;29,208;89;91;9,90775;20,040345;25,1425;49,1375;19,9;20,3;11,125;71,88175;23,325;1,225;7,17875;27,4455;18,05;0,38475;99,225;26,880185;41,24327;78,693;275,3275;75,064825;5,816298245;25,76605606;1,4932061425;30,4481754925;63,8885;-0,810238855653149;12,8249999997366;-0,0731977019459011;0,241459999233484;56,507225;666760,5;332607;3035967,5;-0,654624454330784;106,637425360028;7498,080977;40,074275;10,9425;138,526823276615;73,9853820300102;65,3038894106604;6,85741392559516;3,72497672055081;91,35;7836,07930969811;37,1393075499172;7948797498,2308;0,614827153871189;0;101,51175;66,56;1,78695834409496;-0,25687183035;0;0,0142697293800901;0,3475;0,832823969508752;50,13;6,29770992366412;0;0;0,7150000075;55,805565;99,2904788970947;56,9321146298172;7948,7974982308;0,035525164900331;0,46652347321094;-0,708601516049845;0,0146152503547272;-0,334494464803885;0,00016969695912371;0,247700128282726;0,143770969402448;-0,484542173033739;0,223785473785474;-0,384684892643298;0,123286832186168;2,93641709470704;39,7280911797734;96,8414727351593;89,0970801649222;0,67730271765457;0;0;0;0;1
"29";"Armenia";"ARM";"SCA";"(2007,2011]";3;32,9025;10;63,75;0;0,640625;75976,655;25,425;5,8;5,742033375;41,806;0,00309999999999995;61,03;3,97;100,408;28,0595;92,75;96,25;13,116;24,89872;27,405;51,085;18,3;17;4,275;72,919;19,025;0,975;5,67775;27,8125;17,725;0,46725;99,85;21,37025;51,56525;77,8385;314,985;72,49;8,4237037875;19,992396355;1,664744825;55,487659185;63,49;-0,792561061204382;-0,0750000003452473;0,0572491682833061;0,25671000033617;58,92;574482;311955,75;2955746,5;-0,635566925542423;103,819687390235;8098,68634925;38,8128275;19,715;2,52847435210222;82,5343620491028;61,4737783353111;7,25943720514961;7,04577241092608;95,225;9410,29567317291;39,9572621655018;9292885640,60462;0,6555051862479;0;104,49035;25,6425;1,79724289768071;-0,178289523585;0;1,54146417211067;0,331;0,812161125299971;34,185;8,77862595419847;0;0;0,7447499925;55,55397425;99,4468852996826;62,673113936927;9292,88564060462;0,0341974317564125;0,489869763956538;-0,786896985012433;0,0128207262957206;-0,363853791493698;1,49854421384546e-05;0,236141227148856;0,142554115820734;-0,810555835703708;0,167267917267917;-0,54987865165841;0,102249877089479;6,64494111841663;54,874372961769;97,9938373591841;90,6877195892228;0,878770891939829;0;0;0;0;1
"30";"Armenia";"ARM";"SCA";"(2018,2022]";6;33,096225;7,3445;32,787;1,47987499999999;0,3892;210679,1475;20,658;6,163;5,897773325;55,98125;0,29085;69,12;4,587775;73,30675;24,076;92,085;91,715;8,0762;29,67544;29,7281;42,94895;19,4785;9,084;4,539;73,2921022560976;12,92075;0,744;4,8;27,9090325;17,476;0,62775;98,6481131842748;39,90608;41,49502;69,39975;272,46805;97,218875;9,2169523166;36,274245038575;2,645726488575;145,552879857825;64,64629;0,179642285838857;3,3300605877906;-0,590238278500619;0,222708573751151;66,743725;2540650,415;710230,3225;9178171,7875;-0,0893200138096498;90,5663875008391;37475,6140644825;27,4389641275;10,2906;7,78206202184164;68,8814079475403;75,5188675276801;1,56236048845458;3,3200488421238;95,9755;14304,657574122;17,9420023205342;44106319324,7976;0,277562506381064;21,4642878041021;95,86395;106,2525;0,111122166350956;-0,10578226213732;0;3,1023749109075;0,7422025;0,720462783486975;73,477535299208;29,0321438685925;0,087663442276691;0,0222705147245766;0,77031500795;47,424367235;99,4858581084669;63,8693387067296;44106,3193247976;0,0154469558369541;0,480580246264862;-0,880858286563078;0,0115615648642284;-0,508276406266418;4,15155200911504e-05;0,12294944203946;0,130081977411807;-0,96219716919801;0,136130351130351;-0,716665616824509;0,0789304736152081;13,6976961944212;92,2066168363277;99,9482217349725;93,9326425288029;0,8712270741504;0;0;0;0;1
"31";"Antigua and Barbuda";"ATG";"LAC";"(2011,2015]";4;27,24;4,7;6,93333333333333;7,02963333333332;0,348033333333333;945;17,3666666666667;0,133333333333333;6,97575916666667;52,214;0,643033333333333;75,99;2,1597;33,9873333333333;19,2186666666667;98,6666666666667;92;0,23207;30,9716466666667;20,1165;48,5930666666667;16,6333333333333;6,79666666666667;5,196;77,597;8,56666666666667;0,4;4,99133333333333;34,6636666666667;1;1,00733333333333;100;30,7665466666667;28,6210833333333;72,3766666666667;2,03666666666667;0,343333333333333;5,62033542;57,1789957666667;3,21614019;440,395653513333;25,3503333333333;0,257689093827787;2,18923913884204;0,973067382971446;0,429156002302965;64,8865;19588,6666666667;6722;88469;0,949874367208452;201,065909090909;1046,330822;7,35296953666667;10,3777666666667;5,91155062684178;44,6912976455689;154,631416907511;8,6164576076495;1,84193994710135;100;18516,225134591;23,6084687727363;9096602819,79054;0,437586421521286;0;94,1133333333333;23,4866666666667;0;0,686463382733333;0;0;0,430686666666667;0,698578082259297;0,883333333333333;10,7212475633528;0;0;0,787666656666667;27,512665;100;43,6416615607338;9096,60281979054;0,000232019127188438;0,487508280254777;-0,93000123767994;0,0106546505436771;-0,584101344696328;1,92607227350349e-07;-0,159376371161554;0,0947723512119031;-1,07783532510257;0,114603174603175;-1,44294457478456;0,0330864197530864;10,7091382875375;73,2700740945489;98,3655920398015;97,3771229415915;0,876078859935082;0;0;0;1;0
"32";"Antigua and Barbuda";"ATG";"LAC";"(2000,2004]";1;45,965;9,375;3,775;5,918075;0,52385;91312,4025;18,7;1,6;6,344828875;57,27225;0,6077;66,225;1,60145;53,6705;19,915;97,25;88,5125;0,4967775;33,11451;14,294875;50,62905;21,35;8,8845;5,91025;75,1745;14,85;0,7;6,57525;58,78325;8,725;0,83225;99,475;30,09547;23,1814975;60,769;12,3725;16,458375;5,2557965525;58,81782341;3,0936343675;332,61546204;31,35725;-0,208295286899928;2,18985335981933;0,807735094502569;0,393097726479173;66,11765;20972,25;5481,25;76635;1,40066647986673;174,170454545455;635,2720645;9,0283306225;9,03;68,6006597765067;39,4598920500278;170,346819572165;11,256355426833;1,64394124927488;100;17900,8614586095;23,705899544315;11495378565,2653;0,439649419589632;0,237621567403994;75,1778455;163,302725;0,726064791001495;0,743526905300442;15,9059111553584;0,0936346755706798;0,430658725;0,711058640172509;2,54077100388198;7,61530888954778;0,241791217246574;0,0096114420854172;0,76397400108075;28,263956493925;98,1502424576639;39,9213276678106;11495,3785652653;0,00228190301529048;0,478676077182465;-0,629452010479854;0,0186535427522071;-0,549282681319128;1,79947105400377e-05;-0,155602766599265;0,100287360961123;-0,874548245032222;0,150768398268398;-1,05473524641302;0,0570884546050475;5,95049638534151;61,592440679751;94,2780867510703;89,3907960796723;0,793822570459395;0;0;0;1;0
"33";"Antigua and Barbuda";"ATG";"LAC";"(2004,2007]";2;36,4975;7,925;5,65;5,138875;0,5188;22047,5825;18,35;0,975;6,471871425;55,0195;0,7362;69,46;1,92105;49,67475;19,1935;98,5;68,795;0,2725575;34,836205;15,006;44,505425;19,325;7,74375;5,92675;75,84825;12,6;0,3;5,90925;49,49725;3,025;0,81825;99,95;30,18491;23,87553;61,066;4,8575;0,54125;4,7960555575;54,485694885;2,61995423;354,420849745;28,91575;-0,876006713256182;8,56609790609871;0,879409760236741;0,406630302108824;65,51725;20678;5619,25;80430,25;1,23111117531296;182,796022727273;786,45929825;7,6847388275;10,891525;119,70675748744;39,1018706524372;173,121736986681;21,7741263224126;1,8331668784785;100;21395,3017060292;30,9890897040845;6015484199,63286;0,441495826064423;0;70,335725;26,9475;3,04581792532997;0,739370138;0;0;0,41136;0,723953432136662;0;10,5263157894737;0;0;0,783002497025;26,16236225;97,535143661499;41,9904543417009;6015,48419963286;0,000804270613494912;0,45159564131385;-0,738697365355066;0,0153153756540003;-0,557596239977082;4,34945163167918e-06;-0,19098869806832;0,0958976653167748;-0,95826870264987;0,135620490620491;-1,32532545971476;0,0482702392658145;5,95049638534151;61,592440679751;94,2780867510703;89,3907960796723;0,660955995940057;0;0;0;1;0
